id,tvätt,valtyp,valsedelsuppgift
31790,pensionär,R,"75 år, Pensionär, Perstorp"
31790,pensionär,L,"75, Pensionär, Perstorp"
31794,polis,R,"67 år, fd Polisintendent, Malmö"
31794,polis,L,"67 år, fd Polisintendent, Malmö"
31796,läkare,R,"70 år, Leg. Läkare, Malmö"
31797,politisk tjänsteman,R,"25 år, Politisk sekreterare, Malmö"
31797,politisk tjänsteman,L,"25 år, Politisk sekreterare, Malmö"
31799,studerande,R,"21 år, Student, Lund"
31799,studerande,L,"21 år, Student, Lund"
31800,facklig företrädare,R,"31 år, Ombudsman, Staffanstorp"
31800,facklig företrädare,R,"ombudsman, Staffanstorp"
31800,facklig företrädare,L,"31 år, Ombudsman, Staffanstorp"
31801,informatör,R,"37 år, Informatör, Malmö"
31804,lärare,R,"50 år, Lärare, Lomma"
31805,jurist,R,"36, Riksdagsledamot, jurist, Stockholm"
31805,jurist,R,"36 år, Riksdagsledamot/Jurist, Stockholm"
31805,jurist,R,"36, Riksdagsledamot, Stockholm"
31805,jurist,R,"riksledamot, jurist, Stockholm"
31805,riksdagsledamot,R,"36, Riksdagsledamot, jurist, Stockholm"
31805,riksdagsledamot,R,"36 år, Riksdagsledamot/Jurist, Stockholm"
31805,riksdagsledamot,R,"36, Riksdagsledamot, Stockholm"
31805,riksdagsledamot,R,"riksledamot, jurist, Stockholm"
31806,riksdagsledamot,R,"54, Riksdagsledamot, Södertälje"
31806,riksdagsledamot,R,"54 år, Riksdagsledamot, Södertälje"
31806,riksdagsledamot,R,"Riksdagsledamot, Södertälje"
31806,riksdagsledamot,R,"riksdagsledamot, Södertälje"
31807,ingenjör,R,"31 år, Ingenjör, Staffanstorp"
31807,ingenjör,L,"31 år, Ingenjör, Staffanstorp"
31808,polis,R,"34 år, Polis, Malmö"
31808,polis,L,"34 år, Polis, Malmö"
31810,lingvist,R,"31 år, Lingvist, Kävlinge"
31810,lingvist,L,"31 år, Lingvist, Kävlinge"
31812,studerande,R,"20 år, Student, Malmö"
31812,studerande,L,"20 år, Student, Malmö"
31814,kommunalråd,R,"44, Kommunalråd, Göteborg"
31814,kommunalråd,R,"44 år, Kommunalråd, Göteborg"
31814,kommunalråd,R,"44, Oppositionsråd, Göteborg"
31814,kommunalråd,R,"Oppositionsråd, Göteborg"
31814,kommunalråd,L,"Kommunalråd, Göteborg"
31814,oppositionsråd,R,"44, Kommunalråd, Göteborg"
31814,oppositionsråd,R,"44 år, Kommunalråd, Göteborg"
31814,oppositionsråd,R,"44, Oppositionsråd, Göteborg"
31814,oppositionsråd,R,"Oppositionsråd, Göteborg"
31814,oppositionsråd,L,"Kommunalråd, Göteborg"
31819,politisk tjänsteman,R,"33 år, Politisk sekreterare, Lund"
31819,politisk tjänsteman,L,"33, Politisk sekreterare, Lund"
31819,politisk tjänsteman,L,"33 år, Politisk sekreterare, Lund"
31824,egenföretagare,R,"64 år, Egenföretagare, Kristianstad"
31824,egenföretagare,L,"64, Egenföretagare, Önnestad"
31825,rektor,R,"74 år, fd Rektor, Perstorp"
31825,rektor,L,"74, fd Rektor, Perstorp"
31826,programmerare,R,"51 år, Programmerare, Hässleholm"
31826,programmerare,L,"51, Programmerare, Hässleholm"
31827,egenföretagare,R,"49 år, Företagare, Östra Göinge"
31827,egenföretagare,L,"49, Företagare, Hanaskog"
31829,studerande,R,"21 år, Student, Lund"
31829,studerande,L,"21 år, Student, Lund"
31834,entreprenör,R,"48 år, Socialentreprenör, Osby"
31834,entreprenör,L,"48, Socialentreprenör, Osby"
31835,maskinist,R,"46 år, Maskinoperatör, Östra Göinge"
31835,maskinist,L,"46, Maskinoperatör, Knislinge"
31836,receptarie,R,"31 år, Leg. Receptarie, Kristianstad"
31836,receptarie,L,"31, Leg. Receptarie, Kristianstad"
31837,polis,R,"75 år, fd Poliskommissarie, Hässleholm"
31837,polis,L,"75, fd Poliskommissarie, Vinslöv"
31850,studerande,R,"26 år, Student, Vellinge"
31850,studerande,L,"26 år, Student, Höllviken"
31855,studievägledare,R,"69 år, Studie- och Yrkesvägledare, Trelleborg"
31857,politisk tjänsteman,R,"32 år, Politisk sekreterare, Lund"
31857,politisk tjänsteman,L,"32 år, Politisk sekreterare, Lund"
31858,studerande,R,"20 år, Student, Svedala"
31858,studerande,L,"20 år, Student, Bara"
31860,studerande,R,"22 år, Student, Lund"
31860,studerande,L,"22 år, Student, Veberöd"
31863,riksdagsledamot,R,"Riksdagsledamot, Ödeshög"
31863,riksdagsledamot,R,"48 år, riksdagsledamot, Ödeshög"
31863,riksdagsledamot,R,"48 år, Riksdagsledamot, Ödeshög"
31863,riksdagsledamot,R,"48, Riksdagsledamot, Ödeshög"
31863,riksdagsledamot,R,"48, Riksdagsledamot"
31873,sjuksköterska,L,"67, Sjuksköterska, Kristianstad"
31884,professor,L,"73, Professor emeritus, Huaröd"
31954,socionom,L,"62 år, Socionom, Höganäs"
31964,säljare,L,"36 år, Säljare, Höör"
32067,tulltjänsteman,L,"71 år, Tulltjänsteman, Smygehamn"
32070,ekonom,L,"62 år, Ekonomiassistent, Trelleborg"
32071,säljare,L,"58 år, Säljansvarig, Trelleborg"
32072,pensionär,L,"75 år, Pensionär, Trelleborg"
32073,sekreterare,L,"80 år, Sekreterare, Trelleborg"
32706,oppositionsråd,R,"Oppositionsråd, Eskilstuna"
32706,oppositionsråd,L,"29 år, Oppositionsråd"
32711,maskinist,L,"62 år, Maskinförare"
32712,undersköterska,L,"49 år, Undersköterska"
32713,lärare,R,"Gymnasielärare, Eskilstuna"
32713,lärare,L,"49 år, Gymnasielärare"
32716,sjuksköterska,L,"42 år, Distriktssköterska"
32717,egenföretagare,L,"49 år, Egenföretagare"
32720,undersköterska,L,"59 år, Undersköterska"
32721,administratör,L,"43 år, Administratör"
32802,skogsbrukare,L,"Skogsbonde, Mörtebo"
32855,civilingenjör,L,"Civilingenjör, 38 år"
32860,ingenjör,L,"Byggnadsingenjör, 67 år"
32865,pedagog,R,"Pedagog, Karlshamn"
32865,pedagog,L,"Pedagog, 54 år"
32866,anläggare,R,"Anläggare, Karlshamn"
32866,anläggare,L,"Anläggare, 41 år"
32869,socialarbetare,L,"Socialpedagog, 52 år"
32870,maskinist,L,"Driftsmaskinist, 53 år"
32871,pedagog,L,"Pedagog, 72 år"
32920,fritidsledare,R,"Fritidspedagog, Hudiksvall"
32920,fritidsledare,L,"Fritidspedagog, Håcksta"
32922,pensionär,R,"Pensionär, Hudiksvall"
32922,pensionär,L,"Pensionär, Norrbo"
32926,polis,R,"Polis, Hudiksvall"
32926,polis,L,"Polis, Forsa"
32931,egenföretagare,L,"Egen företagare, Hudiksvall"
32938,militär,R,"Officer, Karlskrona"
32938,militär,L,"Officer, 65 år"
32940,forskningsassistent,L,"Forskningsassistent, 65 år"
32941,politisk tjänsteman,R,"Politisk sekreterare, Karlskrona"
32941,politisk tjänsteman,L,"Politisk sekreterare, 49 år"
32943,barnskötare,R,"Barnskötare, Karlskrona"
32943,barnskötare,L,Barnskötare 40 år
32945,butiksbiträde,L,"Butiksanställd, 46 år"
32946,undersköterska,L,"Undersköterska, 47 år"
32948,administratör,R,"Administratör, Karlskrona"
32948,administratör,L,"Administratör, 54 år"
32951,pensionär,L,"Pensionär, 72 år"
32953,maskintekniker,L,"Maskintekniker, 49 år"
32954,cirkelledare,L,"Cirkelledare, 58 år"
32955,lastbilsförare,L,"Lastbilschaufför, 53 år"
32956,militär,L,"Officer, 59 år"
32957,konditor,L,"Konditor, 29 år"
32958,undersköterska,L,"Undersköterska, 46 år"
32988,socionom,L,"74, Socionom, Eskilstuna"
33003,lärare,R,"45, Lärare, Eskilstuna"
34046,civilekonom,L,"civilekonom, Danderyd"
34052,konsult,L,"konsult, Djursholm"
34053,civilingenjör,L,"civilingenjör, Stocksund"
34063,läkare,L,"företagsläkare, Danderyd"
34064,statsepidemiolog,L,"fd statsepidemiolog, Danderyd"
34237,chef,R,"Chef, Ronneby"
34237,chef,L,"Chef, 54 år"
34241,chef,R,"Säkerhetschef, Ronneby"
34241,chef,L,"Säkerhetschef, 37 år"
34253,sjukgymnast,L,"Sjukgymnast, 60 år"
34288,socialarbetare,L,"Socialarbetare, Kävlinge"
34290,chef,L,"fd Verksamhetschef, Kävlinge"
34342,undersköterska,L,"Undersköterska, 36 år"
34395,kommunalråd,L,"Kommunalråd, Landskrona"
34405,kriminolog,L,"Kriminolog, Landskrona"
34407,chef,L,"Arbetsledare, Landskrona"
34412,biståndshandläggare,L,"Biståndshandläggare, Landskrona"
34739,säljare,L,"Säljare, Landskrona"
34744,studievägledare,L,"Studie och Yrkesvägledare, Landskrona"
34746,egenföretagare,L,"Företagare, Landskrona"
35066,pensionär,L,"Pensionär, Landskrona"
35150,ingenjör,L,"Byggnadsingenjör, Mora"
35151,elevassistent,L,"Elevassistent, Mora"
35153,sjuksköterska,L,"Sjuksköterska, Mora"
35154,vårdare,L,"Vårdare, Mora"
35322,fil. mag.,R,"Fil. mag. i mänskliga rättigheter, 41, Båstad"
35322,fil. mag.,L,"Båstad, Fil. mag. i mänskliga rättigheter, 41"
35323,egenföretagare,R,"36, Egenföretagare"
35323,egenföretagare,R,"Egenföretagare, 36, Åstorp"
35325,chef,R,"Butikschef, 45, Kristianstad"
35325,chef,L,"45, Butikschef, Kristianstad"
35326,pensionär,R,"Pensionär, 70, Tyringe"
35327,redovisningskonsult,R,"Redovisningskonsult, 33, Tomelilla"
35328,egenföretagare,R,"Egenföretagare, 34, Ängelholm"
35328,egenföretagare,L,"Egenföretagare, Ängelholm, 34"
35329,fritidsledare,R,"Fritidspedagog, 50, Sjöbo"
35329,fritidsledare,L,"50, Fritidspedagog, Sjöbo"
35329,fritidsledare,L,"Fritidspedagog, 50, Sjöbo"
35330,administratör,R,"Administratör, 53, Båstad"
35330,administratör,L,"Båstad, Administratör, 53"
35331,jurist,R,"Jurist, 63, Visseltofta"
35331,jurist,L,"63, Jurist, Visseltofta"
35332,ekonom,R,"Ekonomiansvarig, 62, Stoby"
35333,egenföretagare,R,"Egenföretagare, 53, Arkelstorp"
35334,agronom,R,"Agronom, 45, Brösarp"
35334,agronom,L,"Agronom, 45, Degeberga"
35335,chef,R,"Key account manager, 41, Örkelljunga"
35335,chef,L,"Örkelljunga, Key account manager, 41"
35336,rektor,R,"Rektor, 43, Perstorp"
35337,utredare,R,"Utredare, 45, Kristianstad"
35337,utredare,L,"45, Utredare, Kristianstad"
35338,måltidspedagog,R,"Måltidspedagog, 28, Strövelstorp"
35338,måltidspedagog,L,"Strövelstorp, Måltidspedagog, 28"
35339,lärare,R,"Lärare, 49, Broby"
35339,lärare,L,"49, Lärare, Broby"
35340,socionom,R,"Socionom, 39, Tomelilla"
35341,strateg,R,"Strateg, 42, Fjälkinge"
35341,strateg,L,"42, Strateg, Fjälkinge"
35343,ingenjör,R,"Ingenjör, 64, Perstorp"
35343,ingenjör,L,"64, Ingenjör, Perstorp"
35492,civilingenjör,L,"civilingenjör, 54 år, Säffle"
35493,lärare,L,"lärare, 64 år, Karlstad"
35498,lärare,L,"gymnasielärare, 68 år, Karlstad"
35501,studerande,L,"student, 27 år, Karlstad"
35502,ingenjör,L,"ingenjör, 64 år, Karlstad"
35504,sjuksköterska,L,"sjuksköterska, 66 år, Karlstad"
35508,kommunalråd,R,"38 år, Kommunalråd,Sandhem"
35510,pedagog,R,"47 år, Pedagog,Mullsjö"
35512,arbetare,L,"41 år, Kommunalarbetare,Mullsjö"
35513,pedagog,L,"39 år, Pedagog,Mullsjö"
35520,pensionär,L,"68 år, Pensionär,Mullsjö"
35524,projektledare,L,"42 år, Projektledare,Mullsjö"
35605,studerande,R,"20, Studerande"
35607,statlig tjänsteman,R,"31, Statstjänsteman"
35607,statlig tjänsteman,L,"31, Statstjänsteman"
35607,statlig tjänsteman,L,"31, Statstjänsteman, Malmö"
35607,statlig tjänsteman,L,"Statstjänsteman, 31, Malmö"
35608,chef,R,"34, Enhetschef"
35608,chef,L,"34, Enhetschef"
35609,pensionär,R,"73, Pensionär"
35609,pensionär,L,"73, Pensionär"
35610,lärare,R,"24, Lärare"
35611,försäkringsrådgivare,R,"30, Försäkringstjänsteman"
35611,försäkringsrådgivare,L,"30, Försäkringstjänsteman"
35612,civilingenjör,R,"38, Civilingenjör"
35612,civilingenjör,L,"38, Civilingenjör"
35613,fysiker,R,"43, Fysiker"
35613,fysiker,L,"43, Fysiker"
35614,socialarbetare,R,"51, Socialpedagog"
35614,socialarbetare,L,"51, Socialpedagog, Trelleborg"
35615,statlig tjänsteman,R,"36, Statstjänsteman"
35615,statlig tjänsteman,L,"36, Statstjänsteman"
35616,projektledare,R,"42, Projektledare"
35616,projektledare,L,"42, Projektledare"
35617,verksamhetsansvarig,R,"22, Verksamhetsledare"
35617,verksamhetsansvarig,L,"22, Verksamhetsledare"
35618,verksamhetsutvecklare,R,"39, Verksamhetsutvecklare"
35620,ingenjör,R,"28, Energiingenjör"
35620,ingenjör,L,"28, Energiingenjör"
35622,sjuksköterska,R,"70, Leg. Sjuksköterska"
35622,sjuksköterska,L,"70, Leg. sjuksköterska"
35623,lärare,R,"35, Lärare"
35624,verksamhetssamordnare,R,"23, Verksamhetskoordinator"
35624,verksamhetssamordnare,R,"22 år, Verksamhetskoordinator, Skellefteå"
35624,verksamhetssamordnare,L,"23, Verksamhetskoordinator"
35626,it-specialist,R,"43, IT-konsult"
35626,it-specialist,L,"43, IT-Konsult"
35627,civilingenjör,R,"37, Civilingenjör"
35628,civilingenjör,R,"39, Civilingenjör"
35629,civilingenjör,R,"65, Civilingenjör"
35629,civilingenjör,L,"65, Civilingenjör"
35630,studerande,R,"29, Student"
35631,ingenjör,R,"44, Utvecklingsingenjör"
35631,ingenjör,R,"Utvecklingsingenjör, 44, Arlöv"
35631,ingenjör,L,"44, Utvecklingsingenjör, Burlöv"
35632,hållbarhetsstrateg,R,"51, Hållbarhetskonsult"
35632,hållbarhetsstrateg,R,"Hållbarhetskonsult, 51, Lund"
35633,egenföretagare,R,"64, Egenföretagare"
35633,egenföretagare,L,"64, Egenföretagare"
35634,kommunikatör,R,"25, Kommunikatör"
35720,vårdare,L,"64 år, Vårdare,Vrigstad"
35725,kontorist,L,"58 år, Kontorist,Sävsjö"
35731,studerande,L,"23 år, Studerande,Stockaryd"
35754,oppositionsråd,R,"46 år, Oppositionsråd,Eksjö"
35756,försäkringsrådgivare,L,"61 år, Försäkringstjänsteman,Hult"
35758,projektledare,L,"71 år, Projektledare,Mariannelund"
35762,omvårdnadspersonal,R,"34 år, Omvårdare,Eksjö"
35762,omvårdnadspersonal,L,"34 år, Omvårdare,Eksjö"
35766,studerande,R,"23 år, Studerande,Eksjö"
35766,studerande,L,"24 år, Studerande,Eksjö"
35767,undersköterska,L,"55 år, Undersköterska,Mariannelund"
35768,facklig företrädare,R,"52 år, Ombudsman,Eksjö"
35768,facklig företrädare,L,"53 år, Ombudsman,Eksjö"
35770,administratör,R,"56 år, Administratör,Eksjö"
35770,administratör,L,"57 år, Administratör,Eksjö"
35775,pensionär,L,"71 år, Pensionär,Eksjö"
35782,pensionär,L,"71 år, Pensionär,Eksjö"
35808,riksdagsledamot,R,"riksdagsledamot, Dalarnas län"
35808,riksdagsledamot,R,"32 år, riksdagsledamot, Borlänge"
35809,riksdagsledamot,R,"71 år, riksdagsledamot, Falun"
35810,civilekonom,R,"48 år, civilekonom, Borlänge"
35810,civilekonom,L,"48 år, civilekonom, Borlänge"
35811,kommunalråd,R,"49 år, kommunalråd, Mora"
35812,advokat,R,"63 år, advokat, Falun"
35812,advokat,L,"63 år, advokat, Falun"
35813,lärare,R,"45 år, oppositionsråd, lärare, Ludvika"
35813,lärare,L,"45 år, oppositionsråd, lärare, Ludvika"
35813,oppositionsråd,R,"45 år, oppositionsråd, lärare, Ludvika"
35813,oppositionsråd,L,"45 år, oppositionsråd, lärare, Ludvika"
35814,projektledare,R,"51 år, projektledare, Malung-Sälen"
35814,projektledare,L,"51 år, projektledare, Malung-Sälen"
35815,ambulanssjukvårdare,R,"54 år, oppositionsråd, ambulanssjuksköterska, Falun"
35815,ambulanssjukvårdare,L,"54 år, oppositionsråd, ambulanssjuksköterska, Falun"
35815,oppositionsråd,R,"54 år, oppositionsråd, ambulanssjuksköterska, Falun"
35815,oppositionsråd,L,"54 år, oppositionsråd, ambulanssjuksköterska, Falun"
35817,utredare,R,"36 år, utredare, Ludvika"
35818,vvs-tekniker,R,"25 år, VVS-montör, Leksand"
35818,vvs-tekniker,L,"25 år, VVS-montör, Leksand"
35819,oppositionsråd,R,"63 år, oppositionsråd, Älvdalen"
35819,oppositionsråd,L,"63 år, oppositionsråd, Älvdalen"
35820,oppositionsråd,R,"56 år, oppositionsråd, Borlänge"
35820,oppositionsråd,L,"56 år, oppostitionsråd, Borlänge"
35821,konsult,R,"49 år, internationell handläggare, konsult, Falun"
35821,konsult,L,"49 år, internationell handläggare, konsult, Falun"
35822,egenföretagare,R,"47 år, egenföretagare, Falun"
35824,egenföretagare,R,"33 år, egenföretagare, Säter"
35824,egenföretagare,L,"33 år, egenföretagare, Säter"
35825,egenföretagare,R,"21 år, egenföretagare, Falun"
35825,egenföretagare,L,"21 år, egenföretagare, Falun"
35826,egenföretagare,R,"41 år, egenföretagare, Älvdalen"
35827,egenföretagare,R,"40 år, egenföretagare, Malung-Sälen"
35827,egenföretagare,L,"40 år, egenföretagare, Malung-Sälen"
35828,oppositionsråd,R,"49 år, oppositionsråd, Avesta"
35829,samordnare,R,"53 år, samordnare, Malung-Sälen"
35829,samordnare,L,"53 år, samordnare, Malung-Sälen"
35830,säljare,R,"24 år, säljare, Ludvika"
35831,egenföretagare,R,"35 år, egenföretagare, Säter"
35832,ordningsvakt,R,"41 år, ordningsvakt, väktare, Smedjebacken"
35832,ordningsvakt,L,"41 år, ordningsvakt, väktare, Smedjebacken"
35832,ordningsvakt,R,"41 år, ordningsvakt, väktare, Smedjebacken"
35832,ordningsvakt,L,"41 år, ordningsvakt, väktare, Smedjebacken"
35833,studerande,R,"23 år, student, Hedemora"
35833,studerande,L,"23 år, student, Hedemora"
35834,egenföretagare,R,"57 år, egenföretagare, Orsa"
35834,egenföretagare,L,"57 år, egenföretagare, Orsa"
35835,lärare,R,"43 år, lärare, Rättvik"
35835,lärare,L,"43 år, lärare, Rättvik"
35836,planerare,R,"37 år, planerare, Borlänge"
35836,planerare,L,"37 år, planerare, Borlänge"
35963,facklig företrädare,R,"42 år, Ombudsman,Habo"
35963,facklig företrädare,L,"42 år, Ombudsman,Habo"
35965,arbetare,L,"49 år, Kommunalarbetare,Habo"
35970,undersköterska,L,"32 år, Barnundersköterska,Habo"
35974,chef,L,"37 år, Enhetschef,Habo"
35978,regionråd,L,"47 år, Regionråd,Habo"
35988,lärare,L,"47 år, Lärare,Habo"
36032,riksdagsledamot,L,"f d riksdagsledamot, Järnforsen"
36034,diakon,L,"diakon, Västervik"
36035,egenföretagare,L,"egen företagare, Loftahammar"
36036,egenföretagare,L,"egen företagare, Hjorted"
36038,ingenjör,L,"ingenjör, Gamleby"
36039,socionom,L,"socionom, Gamleby"
36040,sekreterare,L,"medicinsk sekreterare, Ankarsrum"
36041,it-specialist,L,"it-tekniker, Gamleby"
36042,konsult,L,"konsult, Gamleby"
36043,sjuksköterska,L,"f d distriktssköterska, Västervik"
36044,civilingenjör,L,"civilingenjör, Västervik"
36045,studerande,L,"studerande, Västervik"
36046,ekonom,L,"ekonom, Västervik"
36047,sjukgymnast,L,"sjukgymnast, Gamleby"
36048,läkare,L,"läkare, Västervik"
36049,specialpedagog,L,"specialpedagog, Gamleby"
36050,studerande,L,"studerande, Gamleby"
36051,chef,R,"Byggmästare, Rättvik"
36051,chef,L,"Egenföretagare, Furudal"
36051,egenföretagare,R,"Byggmästare, Rättvik"
36051,egenföretagare,L,"Egenföretagare, Furudal"
36081,oppositionsråd,R,"52 år, Oppositionsråd,Tranås"
36081,oppositionsråd,L,"53 år, Oppositionsråd,Tranås"
36087,arbetare,L,"57 år, Fabriksarbetare,Tranås"
36096,cnc-operatör,R,"44 år, CNC-operatör,Tranås"
36096,cnc-operatör,L,"44 år, CNC-operatör,Tranås"
36121,arbetsterapeut,L,"Leg. Arbetsterapeut, Lomma"
36130,ingenjör,L,"Ingenjör, Lomma"
36168,oppositionsråd,L,"61 år, oppositionsråd,polis, Avesta"
36168,polis,L,"61 år, oppositionsråd,polis, Avesta"
36171,sjuksköterska,L,"58 år, distriktssköterska, Falun"
36177,tandläkare,L,"66 år, verksamhetschef, tandläkare, Älvdalen"
36177,chef,L,"66 år, verksamhetschef, tandläkare, Älvdalen"
36182,polis,L,"70 år, fd polis, Smedjebacken"
36185,ekonom,L,"68 år, ekonom, pensionär, Ludvika"
36185,pensionär,L,"68 år, ekonom, pensionär, Ludvika"
36187,statsvetare,L,"45 år, statsvetare, Älvdalen"
36188,handläggare,L,"27 år, handläggare, Borlänge"
36189,landsbygdsutvecklare,L,"58 år, landsbygdsutvecklare, Falun"
36190,chef,L,"59 år, affärschef, Falun"
36191,undersköterska,L,"65 år, undersköterska, Borlänge"
36193,advokat,L,"36 år, advokat, Falun"
36195,fil. kand.,L,"73 år, fil kand, Borlänge"
36196,pensionär,L,"65 år, pensionär, Mora"
36198,informatör,L,"58 år, informatör, Gagnef"
36202,statlig tjänsteman,L,"65 år, statstjänsteman, Avesta"
36203,partiombudsman,L,"62 år, partiombudsman, Gagnef"
36204,keramiker,L,"64 år, keramiker, Mora"
36205,civilekonom,L,"54 år, civilekonom, Orsa"
36206,vd,L,"64 år, VD, Borlänge"
36207,inköpare,L,"56 år, inköpare, Vansbro"
36208,personlig assistent,L,"47 år, personlig assistent, Älvdalen"
36209,undersköterska,L,"43 år, undersköterska, Ludvika"
36210,projektingenjör,L,"34 år, projektingenjör, Gagnef"
36211,studerande,L,"19 år, studerande, Falun"
36212,pensionär,L,"73 år, pensionär, Falun"
36215,ekonom,L,"63 år, marknadsekonom, Säter"
36216,egenföretagare,L,"72 år, egenföretagare, Orsa"
36218,ambulanssjukvårdare,L,"41 år, ambulanssjuksköterska, Falun"
36220,specialpedagog,L,"60 år, specialpedagog, Gagnef"
36221,yrkesförare,L,"62 år, yrkeschaufför, Orsa"
36335,studerande,R,"20 år, Studerande,Grimstorp"
36336,brandman,L,"62 år, Brandmästare,Nässjö"
